Time,Seconds_Elapsed,Z,Y,X,Activity,Shake,Magnitude,Filtered_Mag,Mean_Mag,Std_Mag,Max_Mag,Min_Mag
1743284506458968000,0.908968017578125,9.96945571899414,-0.4884171485900879,-0.0766144543886184,Walking,False,9.981706688670185,9.969723482223397,9.953351955101336,0.017684643862488712,9.97689725391702,9.930993168906122
1743284506469008400,0.91900830078125,9.854534149169922,-0.4501099288463592,-0.0861912593245506,Walking,False,9.86518480203925,9.96545266394473,9.954280170540473,0.01781425108788872,9.97689725391702,9.930993168906122
1743284506479079000,0.929078857421875,10.036493301391602,-0.4692635238170624,-0.0191536135971546,Walking,False,10.047475946951927,9.960699939781986,9.955201633405839,0.01763609792724584,9.97689725391702,9.930993168906122
1743284506489119200,0.939119140625,9.988609313964844,-0.4979939460754394,-0.1053448766469955,Walking,False,10.001570453703197,9.955738189560218,9.956096205650221,0.017156704369218487,9.97689725391702,9.930993168906122
1743284506499159300,0.9491591796875,9.911994934082031,-0.4692635238170624,-0.0861912593245506,Walking,False,9.923471205240483,9.950884311008048,9.956931249230841,0.01642486266327705,9.97689725391702,9.930993168906122
1743284506509199600,0.95919970703125,9.911994934082031,-0.4788403511047363,-0.0287304203957319,Walking,False,9.92359597586329,9.946495959577218,9.957667163655774,0.015544685218186586,9.97689725391702,9.930993168906122
1743284506519239700,0.96923974609375,9.940725326538086,-0.4884171485900879,-0.0766144543886184,Walking,False,9.953011659961716,9.942915757074186,9.958263293064176,0.014672032340326525,9.97689725391702,9.932017375505293
1743284506529280000,0.979280029296875,9.892841339111328,-0.4501099288463592,-0.1244984865188598,Walking,False,9.903858267464331,9.940403928750618,9.958682620726444,0.013986260397685088,9.97689725391702,9.934852055100176
1743284506539320000,0.989320068359375,9.959878921508787,-0.4884171485900879,-0.0478840321302413,Walking,False,9.971962310532716,9.9390970766761,9.958894871805239,0.013633339139183631,9.97689725391702,9.9390970766761
1743284506549360400,0.9993603515625,9.911994934082031,-0.4501099288463592,-0.0574608407914638,Walking,False,9.922375938732536,9.938997206748388,9.958878540499533,0.013658190064229268,9.97689725391702,9.938997206748388
1743284506559400400,1.009400390625,9.892841339111328,-0.4596867263317108,-0.0766144543886184,Walking,False,9.903811964179088,9.939979413775006,9.958622650220672,0.013974261194047467,9.97689725391702,9.938997206748388
1743284506569440800,1.019440673828125,9.950302124023438,-0.4309563040733337,-0.1436520963907241,Walking,False,9.960666223710307,9.941814055138268,9.958128777301614,0.01440016364296758,9.97689725391702,9.938997206748388
1743284506579511300,1.02951123046875,9.979032516479492,-0.4501099288463592,-0.0383072271943092,Walking,False,9.989252041902658,9.94420978837899,9.957413510926015,0.014731431526007173,9.97689725391702,9.938997206748388
1743284506589551600,1.039551513671875,9.931148529052734,-0.4788403511047363,0.0191536135971546,Walking,False,9.942704161789498,9.946869289159473,9.956510572860019,0.014799880487154773,9.97689725391702,9.938997206748388
1743284506599591700,1.049591796875,9.90241813659668,-0.507570743560791,-0.1149216815829277,Walking,False,9.916083904678073,9.94952642364529,9.955470351917082,0.014505588907052521,9.97689725391702,9.938997206748388
1743284506609632000,1.059632080078125,9.96945571899414,-0.4596867263317108,-0.1053448766469955,Walking,False,9.980604027932694,9.951948942156145,9.954354812174016,0.013826558800776824,9.97689725391702,9.938997206748388
1743284506619672000,1.069672119140625,9.892841339111328,-0.4979939460754394,-0.0957680642604827,Walking,False,9.905830568573743,9.953927127712769,9.953228268099028,0.012811488267164004,9.97689725391702,9.938997206748388
1743284506629712400,1.07971240234375,9.931148529052734,-0.4596867263317108,-0.0957680642604827,Walking,False,9.942242931783756,9.955277575637506,9.95214728418505,0.011560273735753539,9.97573763061642,9.938997206748388
1743284506639752400,1.08975244140625,9.998186111450195,-0.5267243981361389,-0.0574608407914638,Walking,False,10.012215831623482,9.955878381369748,9.951154321722719,0.010200247160279624,9.973246922136264,9.938997206748388
1743284506649792800,1.099792724609375,9.988609313964844,-0.4118026793003082,-0.1340752989053726,Walking,False,9.997993481668244,9.955730934898298,9.95027852236082,0.008868565733346516,9.969723482223397,9.938997206748388
1743284506659832800,1.109832763671875,9.940725326538086,-0.4979939460754394,-0.0957680642604827,Walking,False,9.953652068971254,9.95500949379255,9.949542822939277,0.007704504010888021,9.96545266394473,9.938997206748388
